years_used,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,selling_price
19,150000,0,0,0,2,18.7,1896,66.0,5.0,280000
20,120000,0,0,0,3,16.1,1405,70.0,5.0,90000
10,100000,0,0,1,1,15.26,2143,203.2,5.0,2600000
7,63000,0,0,0,0,15.3,2956,83.83,7.0,700000
9,40000,0,0,1,1,17.9,2143,136.0,5.0,1850000
10,109000,0,1,0,0,22.7,1498,89.84,5.0,685000
10,114000,0,1,0,0,25.2,1248,73.94,5.0,565000
8,33000,1,1,1,1,14.7,1798,177.5,5.0,1600000
11,160000,0,1,0,2,24.0,1120,70.0,5.0,395000
12,101000,0,1,0,0,21.9,1396,88.76,5.0,425000
6,5400,0,1,0,4,22.27,1498,108.6,5.0,1350000
9,45000,0,1,1,1,16.38,1995,183.0,5.0,1950000
7,31000,1,1,1,0,24.04,999,67.0,5.0,535000
7,31000,1,1,0,0,23.01,999,67.0,5.0,500000
9,55000,1,1,0,0,20.52,1197,81.8,5.0,434999
7,55000,1,1,1,0,21.9,624,37.48,4.0,250000
11,117000,0,1,0,0,22.32,1582,126.32,5.0,700000
15,102000,0,1,1,0,19.62,1995,187.74,5.0,1100000
13,108000,0,1,1,0,17.42,1968,175.0,5.0,900000
10,75000,1,1,0,0,20.52,1197,81.8,5.0,425000
14,74000,0,1,1,0,10.0,2148,170.0,5.0,1600000
12,158000,0,1,0,0,24.4,1499,98.96,5.0,325000
7,40000,0,0,0,0,23.0,1498,98.96,5.0,950000
6,10000,0,0,1,0,21.5,1497,108.5,5.0,1140000
8,53000,0,0,0,0,17.6,2179,147.94,7.0,980000
5,5000,1,0,0,0,18.24,999,108.6,5.0,808000
11,30000,1,0,0,0,19.1,1197,85.8,5.0,550000
15,64000,1,0,0,0,19.7,796,46.3,5.0,215000
9,10500,1,0,0,0,18.16,1196,86.8,5.0,512000
14,50000,1,0,0,1,19.7,796,46.3,5.0,215000
13,60000,0,0,0,0,20.5,1598,103.5,5.0,500000
10,35000,0,0,0,0,21.14,1498,103.52,5.0,700000
13,135000,0,0,0,0,13.93,2179,138.03,7.0,525000
14,70000,0,0,0,1,12.05,2179,120.0,9.0,550000
9,80000,0,0,0,0,24.3,1248,88.5,5.0,750000
8,25000,1,0,0,0,21.63,998,67.0,5.0,395000
8,5000,1,0,0,0,18.6,1197,81.83,5.0,675000
17,80000,1,0,0,2,17.92,1086,62.1,5.0,140000
14,120000,0,0,0,1,12.05,2179,120.0,8.0,430000
8,9000,0,1,1,0,13.6,1999,177.0,5.0,2711000
8,45000,0,1,1,0,19.33,1999,177.0,5.0,3200000
10,110000,0,0,0,0,14.1,2179,147.94,7.0,503000
6,20000,0,0,1,0,18.0,1969,190.0,5.0,3800000
9,68089,1,2,1,0,19.16,2494,157.7,5.0,2000000
12,58343,1,2,0,0,21.79,998,67.05,5.0,225000
7,38817,0,1,0,0,27.39,1248,74.0,5.0,740000
9,56494,1,2,0,0,18.2,1199,88.7,5.0,550000
12,79328,0,2,0,1,12.99,2494,100.6,7.0,750000
6,5621,1,2,1,0,22.0,1197,81.8,5.0,650000
8,25538,1,2,0,0,16.78,1496,88.73,5.0,625000
7,69779,1,1,1,0,22.0,1197,81.8,5.0,600000
8,56290,0,1,0,0,24.0,1186,73.97,5.0,450000
6,7500,0,1,1,0,16.78,1995,190.0,5.0,5400000
6,8500,0,1,1,0,16.78,1995,190.0,5.0,5500000
6,7032,1,2,1,0,19.0,1199,88.76,5.0,779000
9,11000,1,1,1,0,14.3,1598,103.5,5.0,645000
7,2000,0,1,1,0,16.8,1984,150.0,5.0,2475000
11,10000,1,0,0,0,20.51,998,67.04,5.0,300000
12,68000,0,0,0,0,22.1,1248,76.9,5.0,355000
10,35000,1,0,0,1,22.74,796,47.3,5.0,180000
12,70000,0,0,0,0,25.0,1396,69.0,5.0,280000
14,70000,0,0,0,0,19.0,1248,90.0,5.0,250000
18,50000,1,0,0,0,15.3,1193,65.3,5.0,125000
7,29700,0,0,0,0,25.1,1248,88.5,5.0,810000
7,20000,1,0,1,0,18.6,1368,98.63,5.0,671000
7,20000,1,0,0,0,24.7,796,47.3,5.0,295000
8,40000,0,0,0,0,24.52,1248,88.5,7.0,850000
12,90000,0,0,0,0,22.9,1248,74.0,5.0,409999
10,90000,1,0,0,0,16.02,1373,93.7,7.0,600000
10,80000,0,0,0,0,15.96,2523,62.1,7.0,600000
13,60000,1,0,0,2,18.9,998,67.1,5.0,220000
12,56000,0,0,0,0,23.4,1248,74.0,5.0,550000
11,50000,0,0,0,0,14.0,2523,75.0,8.0,650000
11,50000,0,0,0,1,14.0,2523,75.0,9.0,655000
19,74000,0,0,0,0,13.7,1948,68.0,7.0,130000
11,123000,0,0,0,0,19.01,1461,108.45,5.0,400000
16,54000,1,0,0,0,19.7,796,46.3,5.0,155000
12,50000,1,0,0,0,15.64,1193,64.1,5.0,250000
11,80000,1,0,0,1,18.9,1197,82.0,5.0,400000
6,10000,1,0,0,0,19.02,1198,67.05,5.0,500000
7,10000,1,0,1,0,20.3,1086,68.0,5.0,565000
7,40000,0,0,0,0,23.0,1498,98.96,5.0,900000
8,120000,0,0,0,0,16.5,1493,70.0,7.0,650000
12,45000,0,0,0,0,15.96,2523,62.1,7.0,600000
7,35000,0,0,0,0,28.4,1248,74.02,5.0,800000
10,60000,0,0,0,0,22.54,1396,88.73,5.0,575000
9,40000,1,0,1,0,17.01,1499,110.4,5.0,550000
14,80000,1,0,0,2,15.5,1586,103.3,5.0,190000
8,37000,0,0,0,0,23.0,1498,98.96,5.0,750000
7,22000,1,0,0,0,21.4,1197,83.1,5.0,625000
7,60000,0,0,0,1,22.54,1396,88.73,5.0,799000
12,57000,1,0,0,1,20.51,998,67.04,5.0,300000
8,27000,1,0,0,0,20.73,1373,91.1,5.0,850000
13,70000,1,0,0,0,18.0,995,62.0,5.0,130000
14,40000,1,0,0,1,20.92,998,67.1,5.0,229999
10,60000,1,0,0,0,23.1,998,67.04,5.0,400000
7,35000,0,0,0,0,16.55,2498,105.0,6.0,900000
10,70000,0,0,0,0,15.4,1997,120.0,7.0,800000
10,43000,1,0,0,1,21.1,814,55.2,5.0,250999
14,110000,1,0,0,1,15.0,1368,90.0,5.0,250000
16,100000,1,0,0,1,15.7,1172,67.0,5.0,100000
9,64000,1,0,0,0,20.4,1197,81.8,5.0,450000
8,96000,0,0,0,0,19.87,1461,83.8,5.0,575000
12,96000,0,0,0,0,20.46,1461,83.8,5.0,400000
6,7600,1,0,0,0,21.63,998,67.0,5.0,480000
6,7000,1,0,0,0,21.63,998,67.0,5.0,490000
18,120000,0,0,0,1,17.0,1405,70.0,5.0,150000
8,50000,0,0,0,0,22.95,1248,74.0,5.0,600000
10,50000,0,0,0,1,24.4,1120,71.0,5.0,500000
10,80000,0,0,0,0,23.0,1248,88.7,5.0,425000
22,200000,0,0,0,1,13.1,1493,82.0,5.0,108000
10,190000,0,0,0,0,12.99,2494,100.6,7.0,1030000
10,34000,1,0,0,0,20.51,998,67.04,5.0,360000
13,80000,1,0,0,1,16.47,1198,73.9,5.0,290000
14,72000,0,0,0,0,22.9,1248,74.0,5.0,400000
22,20000,0,0,0,0,15.9,1527,57.0,5.0,70000
13,70000,0,0,0,1,15.3,2956,83.8,7.0,320000
6,30000,0,0,0,0,23.0,1498,98.96,5.0,975000
6,5000,1,0,1,0,18.0,1497,117.6,5.0,1227000
11,29340,0,0,0,0,22.32,1582,126.32,5.0,755000
14,120000,0,0,0,0,20.0,1399,68.0,5.0,215000
14,200000,0,0,0,1,12.8,2494,102.0,7.0,735000
18,70000,1,0,0,1,19.81,1086,68.05,5.0,190000
11,80800,0,0,0,1,12.99,2494,100.6,8.0,1365000
7,24265,1,1,0,0,18.7,1199,88.7,5.0,675000
11,81000,0,1,0,0,23.4,1248,74.0,5.0,438999
10,240000,0,0,0,0,19.98,1461,108.5,7.0,550000
12,35000,1,0,0,0,19.1,1197,85.8,5.0,409999
6,15000,1,0,0,0,25.17,799,53.3,5.0,350000
13,49000,0,0,0,2,25.44,936,57.6,5.0,135000
9,56900,0,0,0,1,13.68,2393,147.8,8.0,1490000
11,70000,0,0,0,1,25.2,1248,74.0,5.0,520000
15,180000,0,0,0,0,19.3,1248,73.9,5.0,315000
15,50000,1,0,0,0,19.0,998,66.1,5.0,235000
20,50000,1,0,0,2,13.2,1495,94.0,5.0,80500
12,88200,0,0,0,0,23.2,1248,73.94,5.0,375000
19,93000,1,0,0,1,16.1,1197,85.0,5.0,189000
8,120000,0,0,0,0,25.8,1498,98.6,5.0,550000
14,110000,0,0,0,1,17.8,1399,68.0,5.0,260000
9,50000,0,0,1,1,26.59,1248,74.0,5.0,650000
12,80000,0,0,0,0,23.4,1248,74.0,5.0,480000
9,40000,0,0,0,0,22.54,1396,88.73,5.0,700000
10,110000,0,0,0,2,20.77,1248,88.76,7.0,650000
10,48000,0,0,0,1,19.67,1582,126.2,5.0,1300000
9,97000,0,0,1,0,16.96,1968,138.03,5.0,1350000
9,60000,0,0,1,0,22.15,1498,108.6,5.0,1000000
14,110000,0,0,1,2,0.0,2987,165.0,5.0,1700000
7,12800,1,0,1,0,17.8,1496,105.5,5.0,1080000
13,40000,1,0,0,0,21.1,814,55.2,5.0,170000
8,49000,0,0,0,0,28.4,1248,74.0,5.0,610000
11,25000,1,0,0,0,18.5,1197,85.8,5.0,350000
9,65000,1,0,0,1,22.74,796,47.3,5.0,260000
10,20000,0,0,0,0,20.4,1248,91.7,5.0,700000
7,17000,1,0,0,0,18.78,999,75.0,5.0,678000
10,15000,0,0,0,0,23.65,1248,88.5,5.0,800000
11,120000,0,0,0,1,23.59,1364,67.04,5.0,400000
15,49000,1,0,0,0,18.5,1197,80.0,5.0,300000
9,29000,1,0,0,0,18.6,1197,81.83,5.0,520000
8,55000,0,0,1,0,19.61,1461,108.5,5.0,850000
10,40000,1,0,0,0,23.95,998,67.05,5.0,300000
15,120000,1,0,0,1,17.0,1497,118.0,5.0,350000
6,10000,0,0,0,0,24.3,1248,88.5,5.0,892000
13,70000,0,0,0,1,20.3,1248,92.0,5.0,285000
13,60000,2,0,0,0,19.2,1086,68.05,5.0,300000
9,90000,0,0,0,0,28.09,1248,88.5,5.0,620000
8,90000,0,0,0,0,24.3,1248,88.5,5.0,750000
9,35000,1,0,0,0,22.74,796,47.3,5.0,270000
11,90000,0,0,0,0,20.77,1248,88.8,7.0,560000
13,40000,1,0,0,1,17.92,1086,62.1,5.0,300000
13,40000,1,0,0,1,17.92,1086,62.1,5.0,300000
7,20000,1,0,0,0,18.9,1197,81.86,5.0,570000
14,80000,0,0,0,0,23.03,1396,69.0,5.0,220000
13,99000,1,0,0,1,15.5,1586,103.3,5.0,260000
6,7500,1,0,1,0,21.21,1197,81.8,5.0,600000
10,60000,1,0,0,0,23.9,624,37.48,4.0,80000
9,40800,1,0,0,0,21.1,814,55.2,5.0,300000
10,70000,1,0,0,0,17.57,1193,88.7,5.0,300000
9,100000,1,0,0,0,18.15,1198,82.0,5.0,400000
9,8588,1,0,0,0,22.0,1197,81.8,5.0,550000
6,40000,0,0,0,0,25.6,1498,97.9,5.0,1200000
10,60000,0,0,0,0,25.83,1498,99.0,5.0,500000
20,80000,1,0,0,2,15.9,1298,85.0,5.0,93000
11,110000,0,0,0,0,26.0,1498,98.6,5.0,500000
7,150000,0,0,0,0,23.59,1364,67.05,5.0,670000
13,120000,0,0,0,1,12.8,2494,102.0,7.0,750000
8,30000,1,0,0,0,23.95,998,67.05,5.0,370000
13,70000,1,0,0,1,16.1,796,37.0,4.0,100000
9,50000,1,0,0,0,19.81,1086,68.05,5.0,425000
19,305000,0,0,0,3,12.8,2494,102.0,8.0,370000
16,212000,0,0,0,2,11.57,2179,138.1,7.0,229999
9,35000,0,0,0,0,24.52,1248,88.5,7.0,850000
7,22000,0,0,0,0,21.03,1461,65.0,5.0,750000
15,50000,0,0,0,0,10.71,1948,90.0,14.0,235000
8,70000,0,0,0,0,25.5,1498,98.6,5.0,700000
9,56000,0,0,0,0,24.0,1120,70.0,5.0,480000
9,50000,0,0,0,0,22.95,1248,74.0,5.0,475000
10,120000,0,0,0,0,21.14,1498,103.52,5.0,610000
14,120000,0,0,0,1,12.8,2494,102.0,8.0,650000
8,70000,0,0,0,0,25.5,1498,98.6,5.0,800000
10,120000,0,0,0,0,11.57,2179,138.1,7.0,520000
11,90000,0,0,0,0,25.0,1396,69.0,5.0,160000
7,70000,0,0,0,0,25.1,1248,88.5,5.0,1000000
10,120000,0,0,0,1,20.77,1248,88.76,7.0,700000
8,70000,0,0,0,1,25.8,1498,98.6,5.0,590000
23,80000,1,0,0,1,18.9,998,67.1,5.0,140000
8,100000,0,0,0,1,18.49,1493,100.0,7.0,725000
8,157000,0,0,0,0,13.68,2393,147.8,7.0,1680000
10,50000,0,0,0,0,26.59,1248,74.0,5.0,550000
13,90000,0,0,0,1,23.2,1248,73.94,5.0,240000
12,65000,0,0,0,0,14.6,2231,184.0,7.0,667000
8,50000,0,0,0,0,27.3,1498,98.6,5.0,670000
10,110000,0,0,0,0,26.59,1248,74.0,5.0,550000
10,30000,1,0,0,0,23.1,998,67.04,5.0,400000
11,80000,0,0,0,1,22.32,1582,126.32,5.0,545000
10,70000,1,0,0,0,16.02,1373,93.7,7.0,599000
9,100000,0,0,0,0,21.38,1396,88.7,5.0,725000
10,120000,1,0,0,1,17.4,1497,117.3,5.0,525000
14,85000,0,0,0,1,21.1,1248,73.9,5.0,204999
13,110000,0,0,0,0,21.0,1199,75.0,5.0,190000
10,60000,0,0,0,3,24.0,1120,70.0,5.0,310000
9,90000,0,0,0,1,24.0,1120,70.0,5.0,380000
13,110000,1,0,0,2,20.92,998,67.1,5.0,204000
7,25000,1,0,0,0,20.3,998,68.05,5.0,350000
12,100000,0,0,0,0,20.54,1598,103.6,5.0,350000
13,120000,0,0,0,1,20.0,1399,68.0,5.0,175000
14,90000,0,0,0,0,20.54,1598,103.6,5.0,340000
8,35000,1,0,0,0,17.4,1497,117.6,5.0,950000
8,35000,1,0,0,0,17.8,1497,117.3,5.0,894999
11,101200,0,0,0,1,15.3,2956,83.83,7.0,350000
20,90000,1,0,0,1,12.8,1396,85.0,5.0,100000
9,76000,0,0,0,0,26.59,1248,74.0,5.0,550000
21,60000,0,0,0,2,16.1,1405,70.0,5.0,100000
9,90000,0,0,0,0,16.0,2179,140.0,7.0,800000
12,80000,0,0,0,1,15.96,2523,62.1,7.0,525000
17,179150,0,0,0,1,11.57,2179,138.1,7.0,500000
22,62000,1,0,0,0,16.1,796,37.0,4.0,42000
16,160000,1,0,0,2,17.5,1197,85.8,5.0,190000
6,35000,0,0,0,0,28.4,1248,74.02,5.0,694000
9,120000,0,0,1,0,16.0,2179,140.0,7.0,861999
8,50000,0,0,0,0,25.8,1498,98.6,5.0,650000
14,70000,0,0,0,1,19.3,1248,73.9,5.0,310000
12,97000,0,0,0,0,22.9,1248,74.0,5.0,360000
14,90000,0,0,0,1,19.3,1248,73.9,5.0,240000
13,84487,0,0,0,3,15.1,2179,140.0,7.0,500000
15,100000,0,0,0,1,12.8,2494,102.0,7.0,475000
18,60000,1,0,0,2,19.7,796,46.3,5.0,100000
16,110000,1,0,0,2,15.0,1586,104.68,5.0,200000
19,264000,0,0,0,0,12.8,2494,102.0,8.0,430000
15,146000,0,0,0,3,14.0,2498,112.0,7.0,245000
11,70000,0,0,0,0,23.4,1248,74.0,5.0,450000
8,51146,0,0,0,0,24.3,1248,88.5,5.0,800000
14,40000,1,0,0,0,21.1,1197,85.8,5.0,215000
8,50000,0,0,0,0,24.3,1248,88.5,5.0,760000
10,80000,0,0,0,0,20.14,1498,88.8,5.0,416000
14,120000,1,0,0,0,18.9,998,67.1,5.0,195000
8,23000,1,0,0,0,24.7,796,47.3,5.0,325000
15,70000,1,0,0,1,20.92,998,67.1,5.0,145000
7,23000,0,0,0,0,28.4,1248,74.0,5.0,675000
9,30000,1,0,0,1,20.51,998,67.04,5.0,340000
14,50000,0,0,0,0,19.0,1248,90.0,5.0,340000
11,40000,1,0,0,0,16.8,796,34.2,5.0,260000
10,50000,1,0,0,0,22.74,796,47.3,5.0,300000
18,60000,1,0,0,1,16.1,796,37.0,4.0,75000
14,80000,0,0,0,0,19.4,1405,70.0,5.0,350000
6,15000,1,0,0,0,19.01,1462,103.2,6.0,1000000
15,150000,0,0,0,2,21.12,1248,88.8,5.0,170000
7,40000,1,0,0,0,19.0,1197,85.8,5.0,600000
15,25000,1,0,1,0,16.8,1497,118.0,5.0,800000
11,120000,0,0,0,1,15.1,2179,140.0,7.0,980000
14,298000,0,0,0,1,13.1,2499,141.0,7.0,850000
13,270000,0,0,0,2,14.07,2956,68.4,7.0,340000
7,50000,0,0,1,1,24.3,1248,88.5,5.0,900000
15,120000,0,0,0,1,19.3,1248,73.9,5.0,310000
12,60000,0,0,0,2,20.77,1248,88.8,7.0,600000
17,149000,0,0,0,1,19.3,1248,73.9,5.0,270000
6,5000,1,0,0,0,20.3,1086,68.0,5.0,509999
12,70000,0,0,0,1,19.4,1405,70.0,5.0,225000
10,55000,1,0,0,0,20.36,1197,78.9,5.0,280000
9,100000,0,0,0,0,27.28,1047,69.0,5.0,490000
12,120000,0,0,0,0,15.96,2523,62.1,9.0,440000
11,291977,0,0,0,0,14.0,2179,138.1,7.0,500000
20,85000,1,0,0,2,11.1,2354,158.8,5.0,476999
10,70000,1,0,0,2,17.19,1197,81.86,5.0,590000
15,120000,0,0,0,0,13.1,2499,141.0,7.0,500000
10,40000,0,0,0,0,22.77,1498,98.59,5.0,600000
9,70000,0,0,0,0,15.4,1997,120.0,7.0,750000
8,39000,0,1,1,0,19.59,1995,187.74,5.0,2950000
6,10000,0,1,1,0,18.12,1995,190.0,5.0,5200000
6,36800,0,1,0,0,20.14,1498,88.0,5.0,695000
7,52200,0,1,0,0,26.59,1248,74.0,5.0,690000
9,78000,0,1,0,0,24.0,1186,73.97,5.0,409999
5,16000,0,1,0,0,17.0,1956,167.67,5.0,1650000
9,30000,0,1,1,0,15.73,1968,174.33,5.0,2375000
8,29000,0,1,0,1,24.0,1186,73.97,5.0,525000
12,60000,0,0,0,1,15.1,2179,140.0,7.0,540000
8,60000,0,1,1,1,12.55,2982,168.5,7.0,2750000
9,112000,0,1,0,1,15.4,1997,120.0,7.0,1000000
7,15000,0,1,1,0,18.25,1968,187.74,5.0,2900000
8,40000,0,1,0,0,18.49,1493,100.0,7.0,725000
7,36000,0,1,0,0,28.09,1248,88.5,5.0,975000
9,60000,1,1,0,0,21.79,998,67.05,5.0,355000
17,120000,1,0,0,0,11.1,2354,158.8,5.0,400000
10,48000,1,1,0,0,24.7,796,47.3,5.0,265000
7,40000,0,1,0,0,20.14,1498,88.0,5.0,650000
8,60000,0,0,0,0,28.09,1248,88.5,5.0,720000
9,25000,1,0,0,0,17.01,1591,121.3,5.0,850000
10,42000,1,0,0,0,23.95,998,67.05,5.0,290000
15,35000,1,0,1,1,10.93,2497,204.0,5.0,1200000
9,90000,0,0,1,1,18.49,1493,100.0,7.0,600000
14,90000,0,0,0,1,21.1,1248,73.9,5.0,300000
13,110000,0,0,0,1,23.08,1461,63.12,5.0,225000
16,70000,0,0,0,1,19.3,1248,73.9,5.0,240000
11,80000,0,0,0,0,22.32,1582,126.32,5.0,700000
11,70000,0,0,0,1,25.2,1248,74.0,5.0,470000
9,80000,0,0,0,0,21.19,1396,88.73,5.0,800000
13,90000,0,0,0,0,19.01,1461,108.45,5.0,450000
18,90000,0,0,0,2,17.2,1396,53.5,5.0,90000
15,120000,0,0,0,1,21.43,1364,87.2,5.0,450000
8,62000,0,1,1,0,11.36,2755,171.5,7.0,1465000
9,79000,0,1,0,0,19.67,1582,126.2,5.0,925000
9,60000,0,1,0,1,13.68,2393,147.8,7.0,1385000
10,20000,0,0,0,0,12.55,2982,168.5,7.0,2000000
21,248200,0,0,0,1,16.1,1405,70.0,5.0,80000
18,110000,0,0,0,1,10.5,2179,120.0,7.0,300000
16,100000,0,0,0,0,19.3,1248,73.9,5.0,360000
15,70000,0,0,0,1,16.2,1493,110.0,5.0,320000
9,50000,0,0,0,1,24.52,1248,88.5,7.0,780000
12,139000,0,0,0,0,20.77,1248,88.76,7.0,620000
19,120000,1,0,0,2,13.1,1781,149.5,5.0,100000
11,35000,1,0,0,1,16.7,1172,64.1,5.0,210000
10,80000,0,0,0,0,15.96,2523,62.1,7.0,375000
6,7720,1,0,0,0,20.0,999,71.0,7.0,786000
11,50000,0,0,0,0,15.1,2179,140.0,7.0,1000000
23,60000,0,0,0,1,20.8,1527,58.0,5.0,120000
9,100000,0,0,0,0,20.8,1461,64.1,5.0,750000
9,57882,1,0,0,0,18.6,1197,81.83,5.0,550000
7,142000,0,0,0,0,14.1,2179,147.94,5.0,875000
7,140000,0,0,0,2,14.1,2179,147.94,5.0,890000
10,35000,1,0,0,0,16.02,1373,93.7,7.0,700000
10,30000,0,0,0,0,15.96,2523,62.1,7.0,550000
7,10000,1,0,0,0,19.83,1198,67.0,5.0,400000
10,30000,1,0,0,1,23.1,998,67.04,5.0,290000
13,90000,0,0,0,0,19.09,1396,69.0,5.0,150000
10,35000,1,0,0,1,15.37,1196,73.0,7.0,300000
17,35008,1,1,0,0,21.79,998,67.05,5.0,221000
8,31100,1,1,0,0,22.7,799,53.64,5.0,270000
11,42312,0,1,0,0,24.4,1120,71.0,5.0,455000
14,72000,1,1,0,0,17.6,1496,88.7,5.0,300000
11,54891,0,1,0,0,23.59,1364,67.04,5.0,480000
7,30000,0,0,1,0,22.0,1582,126.2,5.0,1000000
8,44000,0,1,1,0,22.69,1995,190.0,5.0,2600000
8,18890,0,1,1,0,11.36,2755,171.5,7.0,1850000
6,5000,1,0,0,0,20.3,1086,68.0,5.0,500000
12,117000,0,1,1,0,11.18,2696,184.0,7.0,800000
12,75010,0,1,1,0,13.73,1995,148.0,5.0,1000000
12,50000,0,0,0,0,21.02,1248,88.8,5.0,250000
13,100000,0,1,0,0,23.08,1461,63.1,5.0,245000
6,4337,1,1,1,0,18.9,1197,82.0,5.0,625000
7,14495,1,1,0,0,18.78,999,75.0,5.0,560000
7,8576,1,1,0,0,18.7,1199,88.7,5.0,680000
6,30000,0,0,0,0,28.4,1248,74.02,5.0,700000
12,80000,0,0,0,0,23.03,1396,69.0,5.0,220000
8,70000,0,0,0,0,19.09,1405,69.01,5.0,450000
8,19723,1,1,1,0,20.3,1199,84.0,5.0,525000
16,242000,0,0,0,3,12.8,2494,102.0,7.0,650000
7,22000,0,0,1,0,17.09,2993,261.4,4.0,5500000
8,30000,0,1,1,0,28.4,1248,74.02,5.0,875000
6,9000,1,1,0,0,18.6,1197,81.83,5.0,785000
8,30000,1,1,0,0,17.5,1199,88.7,5.0,819999
9,60000,0,1,1,0,21.76,1995,188.0,5.0,2950000
9,27000,0,1,0,0,13.68,2393,147.51,7.0,1925000
8,39000,0,1,0,0,25.5,1498,98.6,5.0,885000
10,64000,1,1,1,0,16.05,1499,110.4,5.0,680000
8,42000,0,1,0,0,23.0,1498,98.96,5.0,960000
13,45000,1,1,0,0,18.5,1198,86.8,5.0,385000
6,15000,0,1,0,0,17.0,1956,167.67,5.0,1650000
7,55000,0,1,0,0,18.49,1493,100.0,7.0,890000
10,64000,0,1,1,0,11.4,2953,153.86,7.0,1275000
7,27000,0,1,1,0,17.09,2993,261.4,4.0,6000000
6,15000,1,1,1,0,20.28,1462,103.25,5.0,1025000
9,69000,1,1,1,0,17.2,1197,103.6,5.0,675000
8,80000,1,1,0,0,22.0,1197,81.8,5.0,700000
9,60000,0,1,0,0,22.77,1498,98.59,5.0,780000
8,70000,0,1,0,0,22.32,1582,126.32,5.0,1050000
10,105000,0,1,1,1,13.22,2967,241.4,5.0,2700000
9,100000,0,0,0,0,22.95,1248,74.0,5.0,400000
14,100000,0,0,0,0,15.96,2523,62.1,9.0,400000
16,90000,1,0,0,1,19.7,796,46.3,5.0,85000
7,35000,0,0,0,0,17.6,2179,153.86,7.0,1300000
7,11500,0,0,0,0,18.49,1493,100.0,7.0,819999
10,40000,0,0,1,0,18.49,1493,100.0,7.0,620000
7,50000,1,0,0,0,23.01,999,67.0,5.0,260000
9,49900,1,1,0,0,16.3,1797,147.5,5.0,805000
10,55380,1,1,0,0,18.9,1197,82.0,5.0,484999
8,9000,0,1,1,0,13.6,1999,177.0,5.0,2711000
7,11000,1,1,0,0,17.0,1198,108.5,5.0,811000
10,50000,1,0,1,0,19.0,1199,88.7,5.0,575000
9,11000,1,1,1,0,14.3,1598,103.5,5.0,645000
10,13500,0,1,1,0,14.74,2993,270.9,5.0,2500000
7,18000,1,1,1,0,15.04,1991,183.0,5.0,2550000
8,16000,1,1,1,0,14.74,1991,181.04,5.0,2700000
8,18816,1,1,0,0,17.0,1198,73.75,5.0,650000
8,33019,0,1,0,0,13.68,2393,147.8,7.0,1748999
8,18000,1,1,1,0,15.6,1497,116.3,5.0,925000
6,9654,1,1,1,0,19.56,1197,81.8,5.0,894999
14,11000,1,1,0,0,23.95,998,67.05,5.0,175000
13,24300,1,1,0,0,21.21,1197,81.8,5.0,340000
9,42163,0,1,1,1,11.36,2755,171.5,7.0,1525000
8,47747,0,1,0,0,28.09,1248,88.5,5.0,810000
7,8000,0,1,1,0,21.5,1497,108.5,5.0,1025000
9,30000,0,1,1,0,22.69,1995,190.0,5.0,2150000
12,70000,0,0,0,1,12.99,2494,100.0,8.0,910000
9,60000,0,0,0,1,17.88,1405,48.21,5.0,300000
21,80000,1,0,0,1,17.3,993,60.0,5.0,120000
10,45900,1,0,0,1,18.6,1197,81.83,5.0,490000
12,70000,0,0,0,0,25.8,1498,98.6,5.0,425000
14,40000,1,0,0,0,19.7,796,46.3,5.0,155000
12,90000,0,0,0,1,12.05,2179,120.0,8.0,490000
15,105000,1,0,0,0,19.7,796,46.3,5.0,132000
7,30000,0,0,0,0,22.54,1396,88.76,5.0,750000
14,20000,1,0,0,0,18.9,998,67.1,5.0,225000
14,80000,1,0,0,0,20.36,1197,78.9,5.0,240000
21,90000,1,0,0,2,18.9,998,67.1,5.0,33351
15,80000,1,0,0,1,18.0,995,62.0,5.0,80000
21,120000,1,0,0,0,16.1,796,37.0,4.0,40000
6,50000,0,0,0,1,21.9,1498,98.6,7.0,1100000
8,9000,0,1,1,0,13.6,1999,177.0,5.0,2711000
8,45000,0,1,1,0,19.33,1999,177.0,5.0,3200000
10,110000,0,0,0,0,14.1,2179,147.94,7.0,503000
6,20000,0,0,1,0,18.0,1969,190.0,5.0,3800000
9,68089,1,2,1,0,19.16,2494,157.7,5.0,2000000
12,58343,1,2,0,0,21.79,998,67.05,5.0,225000
7,38817,0,1,0,0,27.39,1248,74.0,5.0,740000
9,56494,1,2,0,0,18.2,1199,88.7,5.0,550000
12,79328,0,2,0,1,12.99,2494,100.6,7.0,750000
6,5621,1,2,1,0,22.0,1197,81.8,5.0,650000
8,25538,1,2,0,0,16.78,1496,88.73,5.0,625000
7,69779,1,1,1,0,22.0,1197,81.8,5.0,600000
8,56290,0,1,0,0,24.0,1186,73.97,5.0,450000
6,7500,0,1,1,0,16.78,1995,190.0,5.0,5400000
6,8500,0,1,1,0,16.78,1995,190.0,5.0,5500000
6,7032,1,2,1,0,19.0,1199,88.76,5.0,779000
9,11000,1,1,1,0,14.3,1598,103.5,5.0,645000
7,2000,0,1,1,0,16.8,1984,150.0,5.0,2475000
9,80000,0,0,0,1,24.4,1120,71.0,5.0,380000
14,120000,0,0,0,1,11.57,2179,138.1,7.0,300000
11,50000,1,0,0,0,22.74,796,47.3,5.0,240000
14,70000,0,0,0,0,22.9,1248,74.0,5.0,325000
9,130000,0,0,0,0,25.32,1198,77.0,6.0,400000
8,50000,0,0,0,0,21.04,1461,83.8,8.0,800000
